row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
72,AIX-MARSEILLE UNIVERSITE,43793,,24.8965321205230244457077885162023877203,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
73,UNIVERSITY OF CALIFORNIA DAVIS,43599,,31.70836363636363636363636363636363636364,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
74,FUDAN UNIVERSITY,43477,,24.71688459351904491188175099488345650938,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
75,STANFORD UNIVERSITY,43384,,37.85689354275741710296684118673647469459,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
76,UNIVERSITY OF ZURICH,43005,,33.25986078886310904872389791183294663573,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
77,CHINESE CENTER FOR DISEASE CONTROL & PREVENTION,42909,,23.5634266886326194398682042833607907743,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
78,UNIVERSITY OF MICHIGAN SYSTEM,42557,,35.37572734829592684954280964256026600166,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
79,UNIVERSITY OF MICHIGAN,42485,,35.40416666666666666666666666666666666667,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
80,UNIVERSITE DE MONTPELLIER,42204,,21.92415584415584415584415584415584415584,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
81,GERMAN CENTER FOR INFECTION RESEARCH,41931,,28.4277966101694915254237288135593220339,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
82,UNIVERSITY OF GLASGOW,41650,,32.41245136186770428015564202334630350195,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
83,UNIVERSITY OF COLORADO SYSTEM,41435,,42.71649484536082474226804123711340206186,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
84,UNIVERSITY OF FLORIDA,41329,,23.60308395202741290691033695031410622501,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
85,GHENT UNIVERSITY,40389,,27.81611570247933884297520661157024793388,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
86,SUN YAT SEN UNIVERSITY,40250,,18.52277956741831569259088817303267372296,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
87,UNIVERSITY OF GEORGIA,39452,,23.62395209580838323353293413173652694611,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
88,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,38963,,19.16527299557304476143630103295622233153,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
89,FREE UNIVERSITY OF BERLIN,38864,,28.47179487179487179487179487179487179487,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
90,UNIVERSITY OF ILLINOIS SYSTEM,38825,,28.4224011713030746705710102489019033675,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
91,MASSACHUSETTS GENERAL HOSPITAL,38193,,51.4730458221024258760107816711590296496,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
92,SORBONNE UNIVERSITE,37693,,28.90567484662576687116564417177914110429,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
93,UNIVERSITY OF HELSINKI,37649,,30.04708699122106943335993615323224261772,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
94,EMORY UNIVERSITY,37495,,27.1309696092619392185238784370477568741,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
95,CHINA AGRICULTURAL UNIVERSITY,37428,,22.17298578199052132701421800947867298578,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
96,HUAZHONG AGRICULTURAL UNIVERSITY,37112,,20.38001098297638660076880834706205381658,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
97,ETH ZURICH,36138,,41.01929625425652667423382519863791146425,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
98,NATIONAL UNIVERSITY OF SINGAPORE,36088,,31.85172109443954104148278905560458958517,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
99,NANJING AGRICULTURAL UNIVERSITY,36056,,22.13382443216697360343769183548189073051,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
100,MONASH UNIVERSITY,35882,,30.5638841567291311754684838160136286201,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
101,UNIVERSITY OF BRITISH COLUMBIA,35603,,32.48448905109489051094890510948905109489,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
102,"WUHAN INSTITUTE OF VIROLOGY, CAS",35484,,42.04265402843601895734597156398104265403,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
103,UNIVERSITY OF TORONTO,35288,,30.65855777584708948740225890529973935708,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
104,SEOUL NATIONAL UNIVERSITY (SNU),35021,,26.01857355126300148588410104011887072808,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
105,FUNDACAO OSWALDO CRUZ,34725,,14.14460285132382892057026476578411405295,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
106,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,34296,,34.92464358452138492871690427698574338086,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
107,UNIVERSITY OF CALIFORNIA LOS ANGELES,34057,,35.18285123966942148760330578512396694215,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
108,CZECH ACADEMY OF SCIENCES,33833,,19.43308443423319931074095347501435956347,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
