row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
72,NATIONAL UNIVERSITY OF SINGAPORE,8231,,52.76282051282051282051282051282051282051,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
73,INSTITUT PASTEUR PARIS,7926,,92.1627906976744186046511627906976744186,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
74,UNIVERSITY OF BRITISH COLUMBIA,7733,,47.44171779141104294478527607361963190184,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
75,UNIVERSITY SYSTEM OF MARYLAND,7697,,53.82517482517482517482517482517482517483,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
76,NORTHWESTERN UNIVERSITY,7696,,53.0758620689655172413793103448275862069,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
77,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,7638,,62.09756097560975609756097560975609756098,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
78,UNIVERSITE PARIS SACLAY,7623,,55.23913043478260869565217391304347826087,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
79,EGYPTIAN KNOWLEDGE BANK (EKB),7529,,19.50518134715025906735751295336787564767,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
80,BOSTON CHILDREN'S HOSPITAL,7453,,98.06578947368421052631578947368421052632,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
81,WASHINGTON UNIVERSITY (WUSTL),7163,,57.304,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
82,WELLCOME TRUST SANGER INSTITUTE,7153,,123.327586206896551724137931034482758621,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
83,UNIVERSITY OF QUEENSLAND,7010,,45.81699346405228758169934640522875816993,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
84,WEILL CORNELL MEDICINE,6906,,97.26760563380281690140845070422535211268,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
85,BOSTON UNIVERSITY,6794,,59.07826086956521739130434782608695652174,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
86,UNIVERSITY OF EDINBURGH,6766,,47.64788732394366197183098591549295774648,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
87,UNIVERSITY OF BONN,6737,,88.64473684210526315789473684210526315789,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
88,DUKE UNIVERSITY,6705,,40.88414634146341463414634146341463414634,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
89,LEIDEN UNIVERSITY,6585,,76.56976744186046511627906976744186046512,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
90,ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP),6335,,70.38888888888888888888888888888888888889,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
91,PENNSYLVANIA STATE UNIVERSITY,6312,,49.3125,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
92,KING ABDULLAH UNIVERSITY OF SCIENCE & TECHNOLOGY,6299,,110.508771929824561403508771929824561404,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
93,UNIVERSITY OF NEBRASKA SYSTEM,6243,,104.05,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
94,BETH ISRAEL DEACONESS MEDICAL CENTER,6241,,127.36734693877551020408163265306122449,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
95,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,6174,,56.64220183486238532110091743119266055046,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
96,UNIVERSITY OF ANTWERP,6142,,122.84,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
97,UNIVERSITY OF MELBOURNE,6110,,35.94117647058823529411764705882352941176,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
98,UNIVERSITY OF SYDNEY,6091,,44.13768115942028985507246376811594202899,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
99,DANA-FARBER CANCER INSTITUTE,6053,,112.092592592592592592592592592592592593,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
100,KAROLINSKA INSTITUTET,6011,,42.63120567375886524822695035460992907801,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
101,SUN YAT SEN UNIVERSITY,6005,,45.15037593984962406015037593984962406015,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
102,UPPSALA UNIVERSITY,5993,,57.07619047619047619047619047619047619048,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
103,UNIVERSIDADE DE SAO PAULO,5991,,29.955,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
104,ERASMUS UNIVERSITY ROTTERDAM,5982,,78.71052631578947368421052631578947368421,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
105,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,5976,,54.82568807339449541284403669724770642202,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
106,UNIVERSITY OF BIRMINGHAM,5967,,67.04494382022471910112359550561797752809,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
107,LEIDEN UNIVERSITY - EXCL LUMC,5946,,74.325,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
108,UNIVERSITY OF NORTH CAROLINA,5942,,30.01010101010101010101010101010101010101,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
109,UNIVERSITY OF SOUTHERN CALIFORNIA,5931,,55.42990654205607476635514018691588785047,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
110,CONSIGLIO NAZIONALE DELLE RICERCHE (CNR),5918,,31.14736842105263157894736842105263157895,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
111,ERASMUS MC,5893,,87.95522388059701492537313432835820895522,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
112,US DEPARTMENT OF VETERANS AFFAIRS,5873,,58.14851485148514851485148514851485148515,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
113,UNIVERSITY OF TEXAS AUSTIN,5867,,58.67,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
114,UNIVERSITY OF MUNICH,5855,,47.21774193548387096774193548387096774194,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
115,UNIVERSITY OF BARCELONA,5849,,57.34313725490196078431372549019607843137,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
116,MONASH UNIVERSITY,5842,,43.59701492537313432835820895522388059701,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
117,KYOTO UNIVERSITY,5818,,38.27631578947368421052631578947368421053,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
118,UNIVERSITY OF GEORGIA,5775,,64.16666666666666666666666666666666666667,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
119,UNIVERSITY OF MASSACHUSETTS SYSTEM,5770,,62.04301075268817204301075268817204301075,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
120,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,5734,,38.48322147651006711409395973154362416107,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
121,LEIDEN UNIVERSITY MEDICAL CENTER (LUMC),5726,,110.115384615384615384615384615384615385,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
122,CEA,5638,,66.32941176470588235294117647058823529412,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
