row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
56,CONSIGLIO NAZIONALE DELLE RICERCHE (CNR),49239,,22.92318435754189944134078212290502793296,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
57,NANJING UNIVERSITY OF CHINESE MEDICINE,48915,,14.7201324104724646403851941017153174842,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
58,CAIRO UNIVERSITY,48755,,15.73249435301710229106163278476928041304,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
59,NATIONAL UNIVERSITY OF SINGAPORE,48564,,26.98,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
60,US DEPARTMENT OF VETERANS AFFAIRS,48394,,21.64311270125223613595706618962432915921,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
61,UNIVERSITY OF CALIFORNIA SAN DIEGO,48326,,26.32135076252723311546840958605664488017,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
62,KAROLINSKA INSTITUTET,48139,,23.01099426386233269598470363288718929254,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
63,CAPITAL MEDICAL UNIVERSITY,47970,,12.70728476821192052980132450331125827815,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
64,PFIZER USA,47482,,20.56388046773495019488956258120398440883,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
65,UNIVERSITY OF SYDNEY,47026,,20.14824335904027420736932305055698371894,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
66,GLAXOSMITHKLINE,46535,,22.14897667777248929081389814374107567825,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
67,VETERANS HEALTH ADMINISTRATION (VHA),45950,,21.66430928807166430928807166430928807166,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
68,CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC),45759,,21.07738369415016121602947950253339474896,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
69,UNIVERSITY OF MILAN,45696,,19.24042105263157894736842105263157894737,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
70,ZHENGZHOU UNIVERSITY,45526,,14.48488705058860960865415208399618199173,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
71,GUANGZHOU UNIVERSITY OF CHINESE MEDICINE,45476,,15.91739586979348967448372418620931046552,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
72,CHENGDU UNIVERSITY OF TRADITIONAL CHINESE MEDICINE,45025,,18.5746699669966996699669966996699669967,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
73,WENZHOU MEDICAL UNIVERSITY,44890,,14.22820919175911251980982567353407290016,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
74,UNIVERSITY OF WASHINGTON,44725,,24.33351468988030467899891186071817192601,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
75,UNIVERSITY OF WASHINGTON SEATTLE,44647,,24.37063318777292576419213973799126637555,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
76,BEIJING UNIVERSITY OF CHINESE MEDICINE,44469,,15.69124911785462244177840508115737473536,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
