row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
158,EGYPTIAN KNOWLEDGE BANK (EKB),47618,,18.5862607338017174082747853239656518345,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
159,UNIVERSITE DE MONTPELLIER,47548,,23.58531746031746031746031746031746031746,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
160,HOPITAL UNIVERSITAIRE NECKER-ENFANTS MALADES - APHP,47164,,41.19126637554585152838427947598253275109,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
161,UNIVERSITY OF CALIFORNIA LOS ANGELES MEDICAL CENTER,45958,,28.54534161490683229813664596273291925466,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
162,UNIVERSITY OF VIRGINIA,45369,,39.55448997384481255448997384481255448997,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
163,UNIVERSITY OF BIRMINGHAM,45055,,37.70292887029288702928870292887029288703,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
164,JOHNS HOPKINS MEDICINE,44956,,29.5568704799474030243261012491781722551,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
165,ST JUDE CHILDREN'S RESEARCH HOSPITAL,44827,,54.73382173382173382173382173382173382173,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
166,PEKING UNION MEDICAL COLLEGE,44807,,19.18107876712328767123287671232876712329,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
167,NATIONAL & KAPODISTRIAN UNIVERSITY OF ATHENS,44369,,35.8103309120258272800645682001614205004,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
168,UNIVERSITY OF FLORIDA,44323,,28.59548387096774193548387096774193548387,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
169,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,44247,,32.22651128914785142024763292061179898034,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
170,BOSTON UNIVERSITY,44038,,31.27698863636363636363636363636363636364,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
171,UNIVERSITY OF WISCONSIN SYSTEM,43910,,30.36652835408022130013831258644536652835,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
172,LA JOLLA INSTITUTE FOR IMMUNOLOGY,43868,,63.21037463976945244956772334293948126801,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
173,PENNSYLVANIA MEDICINE,43782,,41.57834757834757834757834757834757834758,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
174,UNIVERSITY OF LIVERPOOL,43734,,28.05259781911481719050673508659397049391,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
175,CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS (CSIC),43570,,26.26280892103676913803496081977094635322,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
176,UNIVERSITY OF WITWATERSRAND,43396,,19.77939835916134913400182315405651777575,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
177,HANNOVER MEDICAL SCHOOL,43197,,29.54651162790697674418604651162790697674,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
178,UNIVERSITY OF WISCONSIN MADISON,43121,,30.77872947894361170592433975731620271235,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
179,UNIVERSITY OF GRONINGEN,43110,,34.32324840764331210191082802547770700637,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
180,CHILDRENS HOSPITAL OF PHILADELPHIA,42298,,41.96230158730158730158730158730158730159,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
181,CENTRAL SOUTH UNIVERSITY,42295,,21.36111111111111111111111111111111111111,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
182,UNIVERSITY OF HAMBURG,42202,,30.69236363636363636363636363636363636364,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
183,TRINITY COLLEGE DUBLIN,42054,,57.52941176470588235294117647058823529412,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
184,SACKLER FACULTY OF MEDICINE,41850,,33.1091772151898734177215189873417721519,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
185,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,41763,,23.5152027027027027027027027027027027027,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
186,MAX PLANCK SOCIETY,41294,,48.41031652989449003516998827667057444314,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
187,HOPITAL UNIVERSITAIRE SAINT-LOUIS - APHP,41041,,31.54573405073020753266717909300538047656,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
188,BETH ISRAEL DEACONESS MEDICAL CENTER,41013,,33.78336079077429983525535420098846787479,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
189,UNIVERSITY MEDICAL CENTER HAMBURG-EPPENDORF,40962,,31.03181818181818181818181818181818181818,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
190,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,40840,,36.66068222621184919210053859964093357271,Institutions,ResearchFields,IMMUNOLOGY,Immunology,
