row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
74,INSTITUT D'ESTUDIS ESPACIALS DE CATALUNYA (IEEC),129066,,42.66644628099173553719008264462809917355,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
75,COLUMBIA UNIVERSITY,128764,,51.25955414012738853503184713375796178344,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
76,SWISS FEDERAL INSTITUTES OF TECHNOLOGY DOMAIN,128393,,41.9174012406137773424746980084884100555,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
77,"NATIONAL ASTRONOMICAL OBSERVATORY, CAS",127941,,21.94904786412763767370046320123520329388,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
78,NATIONAL RADIO ASTRONOMY OBSERVATORY (NRAO),127535,,40.37195314973092750870528648306426084204,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
79,CNRS - NATIONAL INSTITUTE OF NUCLEAR AND PARTICLE PHYSICS (IN2P3),126864,,59.08896134140661387983232417326502095948,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
80,UNIVERSITY OF MANCHESTER,126295,,44.14365606431317721076546662006291506466,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
81,UNIVERSITY OF AMSTERDAM,126061,,44.62336283185840707964601769911504424779,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
82,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,125230,,44.12614517265680056377730796335447498238,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
83,OHIO STATE UNIVERSITY,124765,,44.2586023412557644554806669031571479248,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
84,UNIVERSITY OF GRONINGEN,123482,,47.65804708606715553840216132767271323813,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
85,UNIVERSITY OF WASHINGTON,122403,,56.95812005583992554676593764541647277804,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
86,JODRELL BANK CENTRE FOR ASTROPHYSICS,121793,,46.48587786259541984732824427480916030534,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
87,RADBOUD UNIVERSITY NIJMEGEN,121762,,74.70061349693251533742331288343558282209,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
88,UNIVERSITY OF HAWAII SYSTEM,120023,,38.69213410702772404900064474532559638943,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
89,DURHAM UNIVERSITY,119048,,38.41497257179735398515650209745079057761,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
90,UNIVERSITY OF CALIFORNIA LOS ANGELES,117765,,30.97448711204629142556549184639663335087,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
91,UNIVERSITY OF WASHINGTON SEATTLE,117561,,56.16865742952699474438604873387482083134,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
92,UNIVERSITE COTE D'AZUR,116792,,41.87594119756185012549300824668339906777,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
93,UNIVERSITY OF WISCONSIN SYSTEM,115651,,44.51539645881447267128560431100846805235,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
94,LEIBNIZ ASSOCIATION,113595,,42.56088422630198576245784938179093293368,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
95,INSTITUT DE PLANETOLOGIE ET D'ASTROPHYSIQUE DE GRENOBLE (IPAG),112664,,42.7405159332321699544764795144157814871,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
96,SIMONS FOUNDATION,112250,,45.5930138099106417546709991876523151909,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
97,OBSERVATOIRE DE LA COTE D'AZUR,110994,,41.80564971751412429378531073446327683616,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
98,UNIVERSITY OF ILLINOIS SYSTEM,110329,,61.15798226164079822616407982261640798226,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
99,STATE UNIVERSITY SYSTEM OF FLORIDA,110194,,45.6100993377483443708609271523178807947,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
100,HELMHOLTZ ASSOCIATION,110160,,31.34889015367103016505406943653955606147,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
101,LEIBNIZ INSTITUT FUR ASTROPHYSIK POTSDAM (AIP),109634,,43.47105471847739888977002379064234734338,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
102,LIVERPOOL JOHN MOORES UNIVERSITY,109385,,55.38481012658227848101265822784810126582,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
103,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,109366,,62.60217515741270749856897538637664567831,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
104,UNIVERSITY OF MUNICH,109359,,40.50333333333333333333333333333333333333,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
105,UNIVERSITY OF CALIFORNIA SANTA BARBARA,109261,,69.63734862970044614404079031230082855322,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
106,FLATIRON INSTITUTE,108344,,44.22204081632653061224489795918367346939,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
107,KAPTEYN ASTRONOMICAL INSTITUTE,106971,,44.07540173053152039555006180469715698393,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
108,EUROPEAN SPACE RESEARCH & TECHNOLOGY CENTRE,105995,,66.45454545454545454545454545454545454545,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
109,PEKING UNIVERSITY,105950,,29.36529933481152993348115299334811529933,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
110,EUROPEAN SPACE ASTRONOMY CENTER,103992,,54.73263157894736842105263157894736842105,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
111,YALE UNIVERSITY,103082,,48.41803663691874119304837952090183184594,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
112,"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS",101483,,17.11349072512647554806070826306913996627,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
113,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,101439,,27.85255354200988467874794069192751235585,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
114,UNIVERSITY OF SYDNEY,100567,,48.07217973231357552581261950286806883365,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
