row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
110,BETH ISRAEL DEACONESS MEDICAL CENTER,101922,,35.69947460595446584938704028021015761821,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
111,INDIANA UNIVERSITY SYSTEM,101694,,29.00570450656018254420992584141471762693,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
112,UNIVERSITE DE MONTREAL,101477,,24.09807646639753027784374257895986701496,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
113,MAASTRICHT UNIVERSITY,100734,,27.2622462787550744248985115020297699594,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
114,UNIVERSIDADE DE SAO PAULO,100636,,23.26306056403143781784558483587609801202,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
115,UNIVERSITY OF GOTTINGEN,99000,,36.63952627683197631384159881569207994078,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
116,RUSH UNIVERSITY,98504,,41.3187919463087248322147651006711409396,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
117,CASE WESTERN RESERVE UNIVERSITY,98438,,36.74430757745427398282941396043299738708,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
118,NATIONAL UNIVERSITY OF SINGAPORE,97877,,38.79389615537059056678557273087594133967,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
119,UNIVERSITY OF ALABAMA SYSTEM,97611,,32.25743555849306014540647719762062128222,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
120,UNIVERSITY OF CALIFORNIA BERKELEY,97494,,48.0029542097488921713441654357459379616,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
121,UNIVERSITY OF CALIFORNIA DAVIS,97321,,30.85637285986049461001902346227013316424,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
122,UNIVERSITE PARIS SACLAY,97040,,31.66068515497553017944535073409461663948,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
123,AARHUS UNIVERSITY,96960,,30.66413662239089184060721062618595825427,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
124,FEINBERG SCHOOL OF MEDICINE,96893,,30.64294750158127767235926628716002530044,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
