row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
101,UNIVERSITY OF COLORADO SYSTEM,157842,,51.03200775945683802133850630455868089234,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
102,UNIVERSITY OF SOUTHERN CALIFORNIA,154637,,60.02989130434782608695652173913043478261,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
103,TECHNICAL UNIVERSITY OF MUNICH,153871,,61.64703525641025641025641025641025641026,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
104,UTRECHT UNIVERSITY MEDICAL CENTER,152211,,71.12663551401869158878504672897196261682,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
105,CENTRAL SOUTH UNIVERSITY,151970,,29.5259374392850204002331455216631047212,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
106,DAVID GEFFEN SCHOOL OF MEDICINE AT UCLA,151552,,77.04728012201321809862735129639044229792,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
107,HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH,150572,,78.34131113423517169614984391259105098855,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
108,UNIVERSITY OF ZURICH,150097,,58.19968980224893369523070957735556417216,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
109,CHARITE UNIVERSITATSMEDIZIN BERLIN,149072,,61.98419958419958419958419958419958419958,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
110,UNIVERSITY OF MASSACHUSETTS SYSTEM,148827,,58.73204419889502762430939226519337016575,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
111,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER HOUSTON,147220,,69.28,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
112,LEIDEN UNIVERSITY,146486,,61.06127553147144643601500625260525218841,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
113,UNIVERSITY OF MINNESOTA SYSTEM,146389,,46.5170003177629488401652367333968859231,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
114,UNIVERSITE PSL,144321,,47.91533864541832669322709163346613545817,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
115,SICHUAN UNIVERSITY,143180,,30.65952890792291220556745182012847965739,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
116,UTAH SYSTEM OF HIGHER EDUCATION,143086,,56.75763585878619595398651328837762792543,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
117,CIBER - CENTRO DE INVESTIGACION BIOMEDICA EN RED,141800,,44.06463642013673088875077688004972032318,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
118,UK RESEARCH & INNOVATION (UKRI),141688,,54.83281733746130030959752321981424148607,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
119,UNIVERSITY OF WISCONSIN SYSTEM,141654,,45.4602053915275994865211810012836970475,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
120,UNIVERSITY OF MINNESOTA TWIN CITIES,140605,,47.38961914391641388608021570610043815302,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
121,UNIVERSITY OF AMSTERDAM,138858,,58.27024758707511540075535039865715484683,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
122,UNITED STATES DEPARTMENT OF ENERGY (DOE),138572,,66.94299516908212560386473429951690821256,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
123,PASTEUR NETWORK,137998,,52.93364019946298427311085538933640199463,Institutions,ResearchFields,MOLECULAR BIOLOGY & GENETICS,Molecular Biology & Genetics,
